1853771000000105	Consent given to upload data to Reasonable Adjustment Digital Flag	900000000000013009	en	true
1853771000000105	Consent given to upload data to Reasonable Adjustment Digital Flag (finding)	900000000000003001	en	true
1853781000000107	Declined consent to upload data to Reasonable Adjustment Digital Flag (finding)	900000000000003001	en	true
1853781000000107	Declined consent to upload data to Reasonable Adjustment Digital Flag	900000000000013009	en	true
1853781000000107	Refused consent to upload data to Reasonable Adjustment Digital Flag	900000000000013009	en	true
858111000000107	Experience of Service Questionnaire (assessment scale)	900000000000003001	en	true
858111000000107	Experience of Service Questionnaire	900000000000013009	en	true
858111000000107	ESQ - Experience of Service Questionnaire	900000000000013009	en	true
858111000000107	Commission for Health Improvement Experience of Service Questionnaire	900000000000013009	en	true
718426000	WEMWBS (Warwick Edinburgh Mental Well Being Scale) score	900000000000013009	en	true
57671000052108	Chronic Obstructive Pulmonary Disease Assessment Test scale (assessment scale)	900000000000003001	en	true
57671000052108	Chronic Obstructive Pulmonary Disease Assessment Test scale	900000000000013009	en	true
43111411000001101	Comirnaty JN.1 COVID-19 mRNA Vaccine 30micrograms/0.3ml dose dispersion for injection multidose vials (Pfizer Ltd)	900000000000013009	en	true
43111411000001101	Comirnaty JN.1 COVID-19 mRNA Vaccine 30micrograms/0.3ml dose dispersion for injection multidose vials (Pfizer Ltd) (product)	900000000000003001	en	true
2004005	Normal blood pressure	900000000000013009	en	true
2528003	Viremia	900000000000013009	en	true
3110003	Acute otitis media	900000000000013009	en	true
3135009	Swimmer's ear	900000000000013009	en	true
3135009	Otitis externa	900000000000013009	en	true
4386001	Bronchospasm	900000000000013009	en	true
4386001	Bronchial spasm	900000000000013009	en	true
6471006	Suicidal ideation	900000000000013009	en	true
9826008	Conjunctivitis	900000000000013009	en	true
11207009	Right thigh	900000000000013009	en	true
11466000	Cesarean section	900000000000013009	en	true
11466000	Caesarean section	900000000000013009	en	true
13791008	Asthenia	900000000000013009	en	true
13791008	General weakness	900000000000013009	en	true
13791008	Debility	900000000000013009	en	true
13791008	Lassitude	900000000000013009	en	true
13791008	Weakness	900000000000013009	en	true
16001004	Otalgia	900000000000013009	en	true
16001004	Earache	900000000000013009	en	true
16001004	Pain in ear	900000000000013009	en	true
16208003	Low fat diet	900000000000013009	en	true
40917007	Confusion	900000000000013009	en	true
40917007	Bewilderment	900000000000013009	en	true
40917007	Dazed state	900000000000013009	en	true
43381005	Passive smoker	900000000000013009	en	true
43396009	Hemoglobin A1c measurement	900000000000013009	en	true
43396009	Haemoglobin A1c measurement	900000000000013009	en	true
43724002	Shivering	900000000000013009	en	true
43783005	Moderate drinker	900000000000013009	en	true
45089002	Normal vision	900000000000013009	en	true
45089002	Emmetropia	900000000000013009	en	true
48023004	Breast self-examination technique education	900000000000013009	en	true
49588008	Military services member	900000000000013009	en	true
49650001	Dysuria	900000000000013009	en	true
49882001	Viral exanthem	900000000000013009	en	true
49882001	Viral exanthemata	900000000000013009	en	true
51476001	Nasopharyngitis	900000000000013009	en	true
51476001	Rhinopharyngitis	900000000000013009	en	true
53496003	Irrigation of nasal sinus	900000000000013009	en	true
53496003	Aspiration and lavage of nasal sinus	900000000000013009	en	true
55442000	Paroxysmal nocturnal dyspnea	900000000000013009	en	true
57676002	Joint pain	900000000000013009	en	true
57676002	Arthralgia	900000000000013009	en	true
57676002	Painful joint	900000000000013009	en	true
59978006	Cigar smoker	900000000000013009	en	true
60621009	Body mass index	900000000000013009	en	true
62315008	Diarrhea	900000000000013009	en	true
62315008	Diarrhoea	900000000000013009	en	true
64299003	Relaxation training therapy	900000000000013009	en	true
64299003	Relaxation therapy	900000000000013009	en	true
65568007	Cigarette smoker	900000000000013009	en	true
65853000	Student	900000000000013009	en	true
69878008	Polycystic ovaries	900000000000013009	en	true
69878008	Stein-Leventhal syndrome	900000000000013009	en	true
69878008	Polycystic ovarian disease	900000000000013009	en	true
69878008	Cystic disease of ovaries	900000000000013009	en	true
72313002	Systolic arterial pressure	900000000000013009	en	true
75088002	Urinary precipitancy	900000000000013009	en	true
75088002	Urgency of micturition	900000000000013009	en	true
77176002	Smoker	900000000000013009	en	true
77386006	Pregnancy	900000000000013009	en	true
77386006	Pregnancy not delivered	900000000000013009	en	true
77386006	Gestation	900000000000013009	en	true
77692006	Hypersomnia	900000000000013009	en	true
79890006	Loss of appetite	900000000000013009	en	true
79890006	Anorexia	900000000000013009	en	true
80313002	Palpitations	900000000000013009	en	true
82302008	Pipe smoker	900000000000013009	en	true
82423001	Chronic pain	900000000000013009	en	true
84229001	Fatigue	900000000000013009	en	true
84445001	Joint stiffness	900000000000013009	en	true
84445001	Stiff joint	900000000000013009	en	true
86139000	Jainism	900000000000013009	en	true
86933000	Heavy drinker	900000000000013009	en	true
87522002	Iron deficiency anemia	900000000000013009	en	true
87522002	Asiderotic anemia	900000000000013009	en	true
87522002	Chlorotic anemia	900000000000013009	en	true
87522002	Sideropenic anemia	900000000000013009	en	true
90176007	Tonsillitis	900000000000013009	en	true
90560007	Gout	900000000000013009	en	true
91935009	Allergy to peanuts	900000000000013009	en	true
91936005	Allergy to penicillin	900000000000013009	en	true
102589003	Atypical chest pain	900000000000013009	en	true
103228002	Hemoglobin saturation with oxygen	900000000000013009	en	true
103313004	Patient given information	900000000000013009	en	true
103313004	Patient given information on	900000000000013009	en	true
108290001	Radiation oncology AND/OR radiotherapy	900000000000013009	en	true
77386006	Pregnant	900000000000013009	en	true
20295000	Divorced	900000000000013009	en	true
24184005	Elevated blood pressure	900000000000013009	en	true
44054006	Type 2 diabetes mellitus	900000000000013009	en	true
44054006	Diabetes mellitus type 2	900000000000013009	en	true
125681006	Single	900000000000013009	en	true
127013003	Diabetic nephropathy	900000000000013009	en	true
129691005	At risk for constipation	900000000000013009	en	true
129839007	At risk for falls	900000000000013009	en	true
134267003	Reads Urdu	900000000000013009	en	true
134270004	Reads Spanish	900000000000013009	en	true
134271000	Reads Somali	900000000000013009	en	true
134274008	Reads Punjabi	900000000000013009	en	true
134275009	Reads Portuguese	900000000000013009	en	true
134276005	Reads Polish	900000000000013009	en	true
134277001	Reads Hindi	900000000000013009	en	true
134278006	Reads French	900000000000013009	en	true
134280000	Reads English	900000000000013009	en	true
134282008	Reads Chinese	900000000000013009	en	true
134284009	Reads Cantonese	900000000000013009	en	true
134285005	Reads Bengali	900000000000013009	en	true
134286006	Reads Arabic	900000000000013009	en	true
134318003	Using lip-reading	900000000000013009	en	true
134379001	Peripheral vascular disease monitoring	900000000000013009	en	true
134396000	Statin declined	900000000000013009	en	true
134397009	Angiotensin converting enzyme inhibitor declined	900000000000013009	en	true
134406006	Smoking reduced	900000000000013009	en	true
134417007	Normal mood	900000000000013009	en	true
134420004	No suicidal thoughts	900000000000013009	en	true
134428006	Hormone replacement therapy review	900000000000013009	en	true
134431007	Child health promotion	900000000000013009	en	true
134439009	FH: premature coronary heart disease	900000000000013009	en	true
135797000	Lipid lowering therapy indicated	900000000000013009	en	true
135799002	Angiotensin converting enzyme inhibitor indicated	900000000000013009	en	true
135807000	Lipid lowering therapy not indicated	900000000000013009	en	true
135826008	Lipid lowering therapy declined	900000000000013009	en	true
135839007	Sample rejected	900000000000013009	en	true
135840009	Blood pressure monitoring	900000000000013009	en	true
135844000	Assessment of needs of carer completed	900000000000013009	en	true
139394000	Nocturia	900000000000013009	en	true
159040006	Pharmacy technician	900000000000013009	en	true
159558008	Research survey clerk	900000000000013009	en	true
161119008	Primary school	900000000000013009	en	true
1341451000000109	Comprehensive proactive care needs assessment declined	900000000000013009	en	true
1341451000000109	Comprehensive proactive care needs assessment refused (situation)	900000000000003001	en	true
1341451000000109	Comprehensive proactive care needs assessment refused	900000000000013009	en	true
1402911000000108	Referral to NHS Digital Weight Management Programme	900000000000013009	en	true
1402911000000108	Referral to National Health Service Digital Weight Management Programme (procedure)	900000000000003001	en	true
1362031000000105	Inclisiran indicated (situation)	900000000000003001	en	true
1362031000000105	Inclisiran indicated	900000000000013009	en	true
1402991000000104	Referral to NHS Tier 4 specialist weight management service	900000000000013009	en	true
1402991000000104	Referral to National Health Service Tier 4 specialist weight management service (procedure)	900000000000003001	en	true
1403011000000103	Referral to NHS Tier 3 specialist weight management service	900000000000013009	en	true
1403011000000103	Referral to National Health Service Tier 3 specialist weight management service (procedure)	900000000000003001	en	true
1403031000000106	Severe acute respiratory syndrome coronavirus 2 vaccination invitation short message service text message (procedure)	900000000000003001	en	true
1403031000000106	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) vaccination invitation short message service text message	900000000000013009	en	true
1403041000000102	Severe acute respiratory syndrome coronavirus 2 vaccination invitation first short message service text message (procedure)	900000000000003001	en	true
1403041000000102	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) vaccination invitation first short message service text message	900000000000013009	en	true
1403041000000102	Severe acute respiratory syndrome coronavirus 2 vaccination invitation first SMS (short message service) text message	900000000000013009	en	true
1403031000000106	Severe acute respiratory syndrome coronavirus 2 vaccination invitation SMS (short message service) text message	900000000000013009	en	true
1403051000000104	Severe acute respiratory syndrome coronavirus 2 vaccination invitation second short message service text message (procedure)	900000000000003001	en	true
1403051000000104	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) vaccination invitation second short message service text message	900000000000013009	en	true
1403051000000104	Severe acute respiratory syndrome coronavirus 2 vaccination invitation second SMS (short message service) text message	900000000000013009	en	true
1403061000000101	Severe acute respiratory syndrome coronavirus 2 vaccination invitation third short message service text message (procedure)	900000000000003001	en	true
1403061000000101	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) vaccination invitation third short message service text message	900000000000013009	en	true
1403061000000101	Severe acute respiratory syndrome coronavirus 2 vaccination invitation third SMS (short message service) text message	900000000000013009	en	true
1362411000000108	Referral for provision of steroid emergency card	900000000000013009	en	true
1362411000000108	Referral for provision of steroid emergency card (procedure)	900000000000003001	en	true
1362511000000107	Referral to CPCS (Community Pharmacist Consultation Service)	900000000000013009	en	true
1362511000000107	Referral to Community Pharmacist Consultation Service (procedure)	900000000000003001	en	true
1362521000000101	Referral to CPCS (Community Pharmacist Consultation Service) declined	900000000000013009	en	true
1362521000000101	Referral to Community Pharmacist Consultation Service refused (situation)	900000000000003001	en	true
1362511000000107	Referral to Community Pharmacist Consultation Service	900000000000013009	en	true
1362521000000101	Referral to Community Pharmacist Consultation Service refused	900000000000013009	en	true
1362591000000103	Immunisation course to maintain protection against severe acute respiratory syndrome coronavirus 2 (regime/therapy)	900000000000003001	en	true
1362591000000103	Immunisation course to maintain protection against SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)	900000000000013009	en	true
1362651000000105	Severe acute respiratory syndrome coronavirus 2 protection maintenance course refused (situation)	900000000000003001	en	true
1362651000000105	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) protection maintenance course declined	900000000000013009	en	true
1362681000000104	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) protection maintenance course started	900000000000013009	en	true
1362681000000104	Severe acute respiratory syndrome coronavirus 2 protection maintenance course started (situation)	900000000000003001	en	true
1362651000000105	Severe acute respiratory syndrome coronavirus 2 protection maintenance course refused	900000000000013009	en	true
1362681000000104	Severe acute respiratory syndrome coronavirus 2 protection maintenance course started	900000000000013009	en	true
1362591000000103	Booster course to maintain protection against SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)	900000000000013009	en	true
1362591000000103	Immunisation course to maintain protection against severe acute respiratory syndrome coronavirus 2	900000000000013009	en	true
1362651000000105	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) booster course declined	900000000000013009	en	true
1362681000000104	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) booster course started	900000000000013009	en	true
1325031000000108	Referral to long term effects of COVID-19 assessment clinic	900000000000013009	en	true
1362861000000107	ORBIT-AF (Outcomes Registry for Better Informed Treatment of Atrial Fibrillation) bleeding risk score	900000000000013009	en	true
1362861000000107	Outcomes Registry for Better Informed Treatment of Atrial Fibrillation bleeding risk score (observable entity)	900000000000003001	en	true
1362861000000107	Outcomes Registry for Better Informed Treatment of Atrial Fibrillation bleeding risk score	900000000000013009	en	true
1362951000000104	Referral to mental health link worker (procedure)	900000000000003001	en	true
1362951000000104	Referral to mental health link worker	900000000000013009	en	true
1363001000000106	Referral to Improving Access to Psychological Therapies programme offered	900000000000013009	en	true
1363001000000106	Referral to Improving Access to Psychological Therapies programme offered (situation)	900000000000003001	en	true
1363001000000106	Referral to IAPT (Improving Access to Psychological Therapies) programme offered	900000000000013009	en	true
1363201000000103	Invitation for structured medication review	900000000000013009	en	true
1363201000000103	Invitation for structured medication review (procedure)	900000000000003001	en	true
1363201000000103	SMR (structured medication review) invitation	900000000000013009	en	true
1363851000000101	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) vaccination fifth dose declined	900000000000013009	en	true
1363851000000101	Severe acute respiratory syndrome coronavirus 2 vaccination fifth dose declined (situation)	900000000000003001	en	true
1363851000000101	2019-nCoV (novel coronavirus) vaccination fifth dose declined	900000000000013009	en	true
1403071000000108	Severe acute respiratory syndrome coronavirus 2 vaccination invitation first letter (procedure)	900000000000003001	en	true
8517006	Former smoker	900000000000013009	en	true
8517006	Ex-smoker	900000000000013009	en	true
8943002	Weight gain	900000000000013009	en	true
11816003	Diet education	900000000000013009	en	true
11833005	Dry cough	900000000000013009	en	true
11833005	Unproductive cough	900000000000013009	en	true
16514006	Moist skin	900000000000013009	en	true
38341003	High blood pressure	900000000000013009	en	true
38341003	Hypertensive vascular disease	900000000000013009	en	true
38341003	Hypertensive vascular degeneration	900000000000013009	en	true
38341003	Hypertension	900000000000013009	en	true
38628009	Homosexuality	900000000000013009	en	true
42035005	Bisexual state	900000000000013009	en	true
44054006	Diabetes mellitus type II	900000000000013009	en	true
44186003	Dyssomnia	900000000000013009	en	true
44870007	Ex-drug user	900000000000013009	en	true
46206005	Mood disorder	900000000000013009	en	true
48694002	Anxiety	900000000000013009	en	true
54823002	Subclinical hypothyroidism	900000000000013009	en	true
56717001	Tuberculosis	900000000000013009	en	true
59021001	Angina decubitus	900000000000013009	en	true
59021001	Anginal chest pain at rest	900000000000013009	en	true
59621000	Essential hypertension	900000000000013009	en	true
59621000	Idiopathic hypertension	900000000000013009	en	true
59621000	Systemic primary arterial hypertension	900000000000013009	en	true
59621000	Primary hypertension	900000000000013009	en	true
61396006	Left thigh	900000000000013009	en	true
66857006	Hemoptysis	900000000000013009	en	true
66857006	Coughing up blood	900000000000013009	en	true
68235000	Nasal congestion	900000000000013009	en	true
68254000	Removal of intrauterine device	900000000000013009	en	true
68566005	Urinary tract infectious disease	900000000000013009	en	true
68566005	Urinary tract infection	900000000000013009	en	true
68962001	Myalgia	900000000000013009	en	true
68962001	Muscle pain	900000000000013009	en	true
68962001	Muscle ache	900000000000013009	en	true
68962001	Myodynia	900000000000013009	en	true
68962001	Myosalgia	900000000000013009	en	true
68962001	Myoneuralgia	900000000000013009	en	true
70691001	Agoraphobia	900000000000013009	en	true
70691001	Fear of open places	900000000000013009	en	true
72934000	Candidiasis of vagina	900000000000013009	en	true
72934000	Vaginal candidiasis	900000000000013009	en	true
73438004	Without employment	900000000000013009	en	true
73438004	Out of work	900000000000013009	en	true
76067001	Sneezing	900000000000013009	en	true
76067001	Sneeze	900000000000013009	en	true
76334006	Immunotherapy	900000000000013009	en	true
76571007	Septic shock	900000000000013009	en	true
78564009	Pulse rate	900000000000013009	en	true
79015004	Worry	900000000000013009	en	true
81548002	Elevated mood	900000000000013009	en	true
91175000	Seizure	900000000000013009	en	true
91175000	Fit	900000000000013009	en	true
95388000	Injection site pain	900000000000013009	en	true
95394008	Injection site urticaria	900000000000013009	en	true
105526001	Homeless family	900000000000013009	en	true
106382009	Fire fighter	900000000000013009	en	true
110292000	Difficulty eating	900000000000013009	en	true
110299009	Poor oral hygiene	900000000000013009	en	true
160268005	No FH: Allergy	900000000000013009	en	true
160268005	No family history of allergy	900000000000013009	en	true
160270001	No FH: Cardiovascular disease	900000000000013009	en	true
160270001	No family history of cardiovascular disease	900000000000013009	en	true
160274005	No family history of diabetes	900000000000013009	en	true
160303001	FH: Diabetes mellitus	900000000000013009	en	true
160314003	FH: Hypercholesterolemia	900000000000013009	en	true
160314003	FH: Hypercholesterolaemia	900000000000013009	en	true
160357008	Family history of hypertension	900000000000013009	en	true
160357008	FH: Hypertension	900000000000013009	en	true
160363004	FH: TIA	900000000000013009	en	true
160363004	Family history of transient ischemic attack	900000000000013009	en	true
160363004	Family history of transient ischaemic attack	900000000000013009	en	true
160377001	FH: Asthma	900000000000013009	en	true
160402005	FH: Diabetes in pregnancy	900000000000013009	en	true
160474007	FH: Atopy	900000000000013009	en	true
160476009	Social / personal history observable	900000000000013009	en	true
160476009	Social and personal history	900000000000013009	en	true
160481000	Social group	900000000000013009	en	true
160538000	Church - religion	900000000000013009	en	true
160538000	Religion	900000000000013009	en	true
160540005	Roman Catholic	900000000000013009	en	true
160542002	Atheist	900000000000013009	en	true
160542002	Non-believer	900000000000013009	en	true
160543007	Jew	900000000000013009	en	true
160543007	Jewish	900000000000013009	en	true
160545000	Hindu	900000000000013009	en	true
160549006	Christian	900000000000013009	en	true
160552003	Not religious	900000000000013009	en	true
160552003	Religion, none	900000000000013009	en	true
160557009	Baptist	900000000000013009	en	true
160558004	Methodist	900000000000013009	en	true
160562005	Pentecostal	900000000000013009	en	true
160562005	Pentecostalist	900000000000013009	en	true
160567004	Agnostic	900000000000013009	en	true
160573003	Alcohol intake	900000000000013009	en	true
160575005	Light drinker - 1-2u/day	900000000000013009	en	true
161119008	First school	900000000000013009	en	true
161120002	Secondary school	900000000000013009	en	true
161125007	Adult education	900000000000013009	en	true
161138004	Literacy problems	900000000000013009	en	true
161147007	Speaks English well	900000000000013009	en	true
161148002	Speaks English poorly	900000000000013009	en	true
161152002	Social problem	900000000000013009	en	true
161481007	H/O: migraine	900000000000013009	en	true
161524000	H/O: hay fever	900000000000013009	en	true
161527007	H/O: asthma	900000000000013009	en	true
161561009	H/O: eczema	900000000000013009	en	true
161825005	Appetite normal	900000000000013009	en	true
161898004	Falls	900000000000013009	en	true
161922009	No cough	900000000000013009	en	true
161938003	No breathlessness	900000000000013009	en	true
161971004	Chest pain not present	900000000000013009	en	true
162053006	Suprapubic pain	900000000000013009	en	true
162053006	Pain of hypogastrium	900000000000013009	en	true
162116003	Increased frequency of urination	900000000000013009	en	true
162116003	Increased frequency of micturition	900000000000013009	en	true
162116003	Pollakiuria	900000000000013009	en	true
162116003	Passes water too often	900000000000013009	en	true
162116003	Pollakisuria	900000000000013009	en	true
162128006	Poor flow of urine	900000000000013009	en	true
162128006	Micturition stream poor	900000000000013009	en	true
162128006	Poor stream of urine	900000000000013009	en	true
162148004	C/O perineal pain	900000000000013009	en	true
162156001	Vaginal discharge symptom	900000000000013009	en	true
162158000	Vaginal discharge present	900000000000013009	en	true
162171002	Currently not sexually active	900000000000013009	en	true
164791003	Helicobacter pylori breath test	900000000000013009	en	true
164846002	ECG requested	900000000000013009	en	true
164854000	ECG normal	900000000000013009	en	true
166603001	Liver function tests abnormal	900000000000013009	en	true
166816003	Serum lipids high	900000000000013009	en	true
166830008	Serum cholesterol raised	900000000000013009	en	true
167220002	Urinalysis requested	900000000000013009	en	true
167225007	MSU = abnormal	900000000000013009	en	true
168732002	Standard chest X-ray requested	900000000000013009	en	true
168733007	Standard chest X-ray normal	900000000000013009	en	true
168733007	Chest X-ray normal	900000000000013009	en	true
169082008	MRI scan normal	900000000000013009	en	true
169240004	Echocardiogram normal	900000000000013009	en	true
169254007	Ultrasound scan normal	900000000000013009	en	true
169413002	Hormone therapy	900000000000013009	en	true
169413002	HT - Hormone therapy	900000000000013009	en	true
169445007	Contraception not needed	900000000000013009	en	true
169477005	Intrauterine contraceptive device fitted	900000000000013009	en	true
169485001	IUD change due	900000000000013009	en	true
169491004	IUD check	900000000000013009	en	true
169750002	Mother currently breast-feeding	900000000000013009	en	true
169836001	Birth of child	900000000000013009	en	true
183544005	Referral to ear, nose and throat service	900000000000013009	en	true
183544005	Referral to ENT service	900000000000013009	en	true
183544005	ENT referral	900000000000013009	en	true
183616001	Follow-up arranged	900000000000013009	en	true
183628009	Follow-up 6 weeks	900000000000013009	en	true
183661002	Refer to hospital eye casualty	900000000000013009	en	true
183693005	Gynaecological self-referral	900000000000013009	en	true
183693005	Gynecological self-referral	900000000000013009	en	true
183695003	Obstetric self-referral	900000000000013009	en	true
183703007	Urology self-referral	900000000000013009	en	true
183838001	Refer for ECG recording	900000000000013009	en	true
183852004	Referral to lipid clinic	900000000000013009	en	true
183854003	Referral to audiology clinic	900000000000013009	en	true
183860003	Referral to antenatal clinic	900000000000013009	en	true
183877003	Private referral	900000000000013009	en	true
183895000	Private referral to general physician	900000000000013009	en	true
183962007	Patient non-compliant with specific advice	900000000000013009	en	true
183964008	Treatment not indicated	900000000000013009	en	true
183987000	Vasectomy planned	900000000000013009	en	true
183997009	Vasectomy requested	900000000000013009	en	true
184061005	Patient registration status	900000000000013009	en	true
184081006	Patient has moved away	900000000000013009	en	true
184085002	Patient moved in area	900000000000013009	en	true
184103008	Patient telephone number	900000000000013009	en	true
184142008	Patient's next of kin	900000000000013009	en	true
184147002	New patient questionnaire completed	900000000000013009	en	true
184156005	Has a carer	900000000000013009	en	true
184172002	Patient deregistered by GP	900000000000013009	en	true
185007003	Insurance form received	900000000000013009	en	true
185008008	Medical reports sent	900000000000013009	en	true
185284002	Seen by dietitian	900000000000013009	en	true
185284002	Seen by dietician	900000000000013009	en	true
185303007	Seen by podiatrist	900000000000013009	en	true
185303007	Seen by chiropodist	900000000000013009	en	true
185307008	Seen by optometrist	900000000000013009	en	true
185307008	Seen by optician	900000000000013009	en	true
185316007	Indirect encounter	900000000000013009	en	true
185324002	Failed encounter	900000000000013009	en	true
185326000	Did not attend - reason given	900000000000013009	en	true
185326000	DNA - Did not attend - reason given	900000000000013009	en	true
185332005	Appointment cancelled by patient	900000000000013009	en	true
185332005	PCA - Appt cancelled by patient	900000000000013009	en	true
185332005	Appt cancelled by patient	900000000000013009	en	true
185333000	Appt cancelled by doctor	900000000000013009	en	true
185333000	Appointment cancelled by doctor	900000000000013009	en	true
185337004	Failed encounter - no answer when rang back	900000000000013009	en	true
190633005	Folic acid deficiency	900000000000013009	en	true
190633005	Folate deficiency	900000000000013009	en	true
190634004	Vitamin B12 deficiency	900000000000013009	en	true
190634004	Cobalamin deficiency	900000000000013009	en	true
197321007	Steatosis of liver	900000000000013009	en	true
213020009	Egg protein allergy	900000000000013009	en	true
213257006	Generally unwell	900000000000013009	en	true
213257006	General feeling of illness	900000000000013009	en	true
224127003	Family with school age child	900000000000013009	en	true
224133007	Lives with family	900000000000013009	en	true
224190007	Income sufficient to meet needs	900000000000013009	en	true
224190007	Adequate finances	900000000000013009	en	true
224191006	Income insufficient to meet needs	900000000000013009	en	true
224213000	Lives in rented accommodation	900000000000013009	en	true
224221006	Lives in warden controlled accommodation	900000000000013009	en	true
224228000	Living rough	900000000000013009	en	true
